source_id,market_scope,source_name,operator,source_url,trust_tier,default_output,promotable_status,best_for,refresh_cadence,access_boundary,acceptance_rule,downgrade_rule,status,last_reviewed,notes
cn_eet_news,global,电子工程专辑,ASPENCORE,https://www.eet-china.com/,B,event_candidates,candidate_hint,半导体;电子工程;产业链线索;技术解读,monthly,公开网页；需区分原创和技术评论,cross_validation_required,three_consecutive_failures,active,2026-06-27,电子产业媒体；默认不单源晋级正式事件; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
cn_eeworld_news,global,电子工程世界,电子工程世界,https://www.eeworld.com.cn/,B,event_candidates,candidate_hint,电子产业;机器人;半导体;嵌入式线索,monthly,公开网页；需区分原创和技术评论,cross_validation_required,three_consecutive_failures,active,2026-06-27,电子产业媒体；默认不单源晋级正式事件; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
cn_in_en_energy,global,国际能源网,国际能源网,https://mchuneng.in-en.com/,B,event_candidates,candidate_hint,储能政策;新能源产业;能源项目线索,monthly,公开网页；政策事件需回到官方原文,cross_validation_required,three_consecutive_failures,active,2026-06-27,能源产业媒体；默认不单源晋级正式事件; signal_type=policy; half_life=720h; family=announcement; collection=reference_metadata
cn_ditan_energy,global,低碳网/中国储能网,低碳网,https://www.ditan.com/,B,event_candidates,candidate_hint,储能政策;新能源产业;能源项目线索,monthly,公开网页；政策事件需回到官方原文,cross_validation_required,three_consecutive_failures,active,2026-06-27,能源产业媒体；默认不单源晋级正式事件; signal_type=policy; half_life=720h; family=announcement; collection=reference_metadata
cn_chinabgao_research,global,中国报告大厅,宇博智业,https://m.chinabgao.com/,B,event_candidates,candidate_hint,行业研究;产业趋势;市场规模线索,monthly,公开网页；需标注研究口径和发布日期,cross_validation_required,three_consecutive_failures,active,2026-06-29,行业研究来源；默认不单源晋级正式事件; [URL_REVERIFIED_20260628] HTTP_200; activated_from_reserved; signal_type=reference; half_life=168h; family=research; collection=reference_metadata
cn_acebattery_blog,global,ACE Battery 行业博客,ACE Battery,https://www.acebattery.com.cn/,C,event_candidates,candidate_only,储能行业博客;公司内容营销;产业线索,monthly,公开网页；需回到官方政策或独立来源,reference_only_no_promotion,url_unreachable_30d,active,2026-06-27,公司博客/内容营销来源；低权重; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
cn_wechat_public_accounts,global,微信公众号文章,腾讯微信公众平台,https://mp.weixin.qq.com/,R,event_candidates,candidate_only,自媒体;转载;社交分发;搜索线索,monthly,公开网页；账号主体需另行核验,blocked_no_promotion,source_disputed,active,2026-06-27,社交/自媒体平台；显式禁止单源晋级; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
cn_sohu_stock_quote,cn,搜狐证券行情页,搜狐公司,https://q.stock.sohu.com/,R,event_candidates,candidate_only,行情页;排行榜;股票列表;价格代理,monthly,公开网页；只可识别为噪声或价格代理,blocked_no_promotion,source_disputed,active,2026-06-27,行情/列表噪声源；不得晋级正式事件; signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:cn:general
cn_stockstar_quote,cn,证券之星行情快讯,证券之星,https://stock.stockstar.com/,C,event_candidates,candidate_only,异动快讯;行情新闻;价格代理,hourly,公开网页；需补具体催化原文,reference_only_no_promotion,url_unreachable_30d,active,2026-06-27,行情异动来源；默认不单源晋级; signal_type=news; half_life=168h; family=news; collection=reference_metadata; cross_validation_group=news:cn
cn_xueqiu_social,cn,雪球,雪球,https://xueqiu.com/,R,event_candidates,candidate_only,投资者社区;观点;传闻;互动线索,monthly,公开网页；不得保存登录态,blocked_no_promotion,source_disputed,active,2026-06-27,投资社区/社交来源；显式禁止单源晋级; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
cn_eastmoney_guba,cn,东方财富股吧,东方财富信息股份有限公司,https://gubaf10.eastmoney.com/,R,event_candidates,candidate_only,股吧;投资者社区;传闻;舆情,monthly,公开网页；不得保存登录态,blocked_no_promotion,source_disputed,active,2026-06-27,投资社区/社交来源；显式禁止单源晋级; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
investing_market_pages,global,Investing.com 行情页,Investing.com,https://cn.investing.com/,R,event_candidates,candidate_only,行情页;价格图表;市场数据入口,monthly,公开网页；只可作为价格代理,blocked_no_promotion,source_disputed,active,2026-06-27,行情页来源；不得晋级正式事件; signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
tradingview_market_pages,global,TradingView 行情页,TradingView,https://cn.tradingview.com/,R,event_candidates,candidate_only,行情页;价格图表;技术指标;市场数据入口,monthly,公开网页；只可作为价格代理,blocked_no_promotion,source_disputed,active,2026-06-27,行情页来源；不得晋级正式事件; signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
truthsocial_posts,us,Truth Social,Trump Media & Technology Group,https://truthsocial.com/,R,event_candidates,candidate_only,社交平台;政治人物发帖;传闻线索,monthly,公开网页；需非社交官方或媒体确认,blocked_no_promotion,source_disputed,active,2026-06-27,社交平台来源；显式禁止单源晋级; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
cfets_public_ccpr,"fx,global,rates",中国外汇交易中心人民币汇率中间价,中国外汇交易中心,https://www.chinamoney.com.cn/r/cms/www/chinamoney/data/fx/ccpr.json,S,fx_rates_daily,verified_source,人民币官方中间价;汇率背景;跨市场风险温度计,daily,公开 JSON 接口；只采集中间价和发布时间；不得写交易门禁,official_source_directly_citable,never_downgrade,active,2026-06-27,"FX/Rates intake 来源；只作研究和风控背景; signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:fx,global,rates:general"
us_treasury_yield_curve,"fx,global,rates",U.S. Treasury daily yield curve,U.S. Department of the Treasury,https://home.treasury.gov/resource-center/data-chart-center/interest-rates,S,fx_rates_daily,verified_source,美国国债收益率;利率背景;跨市场风险温度计,daily,公开 XML 接口；只采集日度官方曲线；不得写交易门禁,official_source_directly_citable,never_downgrade,active,2026-06-27,"FX/Rates intake 来源；只作研究和风控背景; signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:fx,global,rates:rates"
yahoo_finance_chart,"fx,global,rates",Yahoo Finance chart public endpoint,Yahoo Finance,https://query1.finance.yahoo.com/v8/finance/chart/,C,fx_rates_daily,candidate_only,USDCNH;DXY;US10Y市场代理;跨源复核,daily,公开行情接口；可能限频或字段变化；只作市场代理,reference_only_no_promotion,url_unreachable_30d,active,2026-06-27,FX/Rates market proxy；非正式交易数据源; signal_type=reference; half_life=720h; family=research; collection=scheduled_api
exchange_rate_api_free,"fx,global",ExchangeRate-API free endpoint,ExchangeRate-API,https://open.er-api.com/v6/latest/USD,C,fx_rates_daily,candidate_only,免费汇率代理;USDCNY;USDHKD;USDJPY;USDEUR,daily,公开免费接口；刷新频率和来源口径需按返回时间解释,reference_only_no_promotion,url_unreachable_30d,active,2026-06-27,"FX/Rates free proxy；实测可用，正式解释仍优先官方或可复核市场源; signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:fx,global:general"
ecb_eurofxref_daily,"fx,global",European Central Bank euro foreign exchange reference rates,European Central Bank,https://www.ecb.europa.eu/stats/eurofxref/eurofxref-daily.xml,A,fx_rates_daily,verified_source,欧元参考汇率;EURUSD;美元环境交叉复核,daily,公开 XML 接口；只采集日度参考汇率；不得写交易门禁,structured_source_with_verification,stale_data_90d,active,2026-06-27,"FX/Rates official reference；只作研究和风控背景; signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:fx,global:general"
cn_patent_cnipa,cn,国家知识产权局专利数据库,国家知识产权局(CNIPA),https://www.cnipa.gov.cn/,S,enterprise_relation_source_results,verified_source,专利许可转让;技术合作;共同申请人,quarterly,公开网页;专利数据免费查询,official_source_directly_citable,never_downgrade,active,2026-06-28,专利许可和被许可方是正式商业关系。共同申请专利反映技术合作关系。; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
global_wipo_patent,global,WIPO 全球专利数据库,World Intellectual Property Organization,https://patentscope.wipo.int/,S,enterprise_relation_source_results,verified_source,国际专利许可;PCT申请人;技术转让,quarterly,公开免费,official_source_directly_citable,never_downgrade,active,2026-06-28,WIPO PATENTSCOPE。覆盖全球专利许可和技术转让关系。; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
global_iso_certification,global,ISO 认证企业数据库,International Organization for Standardization,https://www.iso.org/,B,enterprise_relation_source_results,candidate_hint,行业认证;质量管理体系;供应商资质,annual,公开,cross_validation_required,three_consecutive_failures,active,2026-06-28,ISO认证数据库。认证机构会公开被认证企业名单，可作为供应商资质参考。; signal_type=reference; half_life=720h; family=research; collection=reference_metadata
